"år","Arbeider","Arbeiderske","Bestyrer","Betyrerinne","Brannkonstabel","Brannmann","Butikkbetjent","Butikkdame","Butikkmann","Ekspeditrise","Ekspeditør","Forfatter","Forfatterinne","Forkvinne","Formann","Forrerningskvinne","Forretningsmann","Helsebror","Helsesøster","Husfar","Husholder","Husholderske","Husmor","Jordmor","Kjøpmann","Kontordame","Kontorist","Kontormann","Kunstner","Kunstnerinne","Kvinnelig arbeider","Kvinnelig arbeiderske","Kvinnelig bestyrer","Kvinnelig brannkonstabel","Kvinnelig brannmann","Kvinnelig butikkmann","Kvinnelig ekspeditrise","Kvinnelig ekspeditør","Kvinnelig forfatter","Kvinnelig formann","Kvinnelig kjøpmann","Kvinnelig kontorist","Kvinnelig kunstner","Kvinnelig leder","Kvinnelig lege","Kvinnelig lærer","Kvinnelig pianist","Kvinnelig politibetjent","Kvinnelig politikonstabel","Kvinnelig prest","Kvinnelig sanger","Kvinnelig sangerinne","Kvinnelig skredder","Kvinnelig skuespiller","Kvinnelig skuespillerinne","Kvinnelig sykepleier","Leder","Lege","Lærer","Lærerinne","Mannlig arbeider","Mannlig brannmann","Mannlig ekspeditør","Mannlig forfatter","Mannlig formann","Mannlig jordmor","Mannlig kontorist","Mannlig kunstner","Mannlig leder","Mannlig lege","Mannlig lærer","Mannlig pianist","Mannlig politibetjent","Mannlig politikonstabel","Mannlig prest","Mannlig sanger","Mannlig skuespiller","Mannlig sykepleier","Pianist","Pianistinne","Politibetjent","Politikonstabel","Politikvinne","Politimann","Prest","Renholdsarbeider","Sanger","Sangerinne","Skredder","Skredderske","Skuespiller","Skuespillerinne","Syer","Syerske","Sykepleier","Sykepleierske","Sykesøster","Vaskedame","Vaskehjelp","Vaskekone","Yrkeskvinne","Yrkesmann"
1991,0.0100975454425381,2.55971036365293e-07,0.000778663892623222,1.74060304728399e-05,3.5835945091141e-05,0.000294622662856452,3.5835945091141e-06,9.98287041824643e-06,2.04776829092235e-06,5.06822652003281e-05,0.00020989624981954,0.00562957100278189,0.000129521344400838,2.81568140001823e-05,0.00714543148013716,2.94366691820087e-05,0.00062866486531316,NA,0.000488648708421345,3.14844374729311e-05,8.70301523641997e-06,4.73546417275792e-05,0.00061074689276759,0.000495047984330477,0.000521924943148833,4.70986706912139e-05,2.55971036365293e-05,6.14330487276704e-06,0.00444007359679238,2.5341132600164e-05,1.22866097455341e-05,NA,NA,NA,NA,NA,NA,7.4231600545935e-06,3.17404085092964e-05,6.14330487276704e-06,0.000153838592855541,NA,2.89247271092781e-05,9.29174862006014e-05,1.86858856546664e-05,1.94537987637623e-05,1.79179725455705e-06,9.98287041824643e-06,4.35150761820998e-06,0.000101876472473387,3.5835945091141e-06,NA,NA,3.94195396002552e-05,NA,7.93510212732409e-06,0.0308399024033633,0.00803365097632473,0.00788109223865101,0.000116978763618939,1.4846320109187e-05,NA,NA,4.60747865457528e-06,5.11942072730586e-07,NA,NA,3.32762347274881e-06,6.14330487276704e-06,4.35150761820998e-06,5.88733383640174e-06,1.53582621819176e-06,2.04776829092235e-06,NA,3.5835945091141e-06,3.32762347274881e-06,1.9197827727397e-05,4.35150761820998e-06,0.0011682518099712,1.99657408364929e-05,0.000463307575821181,0.000127473576109916,0.000109043661491615,0.00182328169202998,0.00281644931312732,2.30373932728764e-05,0.00325236798805742,0.000302045822911046,0.000159725926691943,NA,0.00321678801400264,0.000208360423601349,6.14330487276704e-06,3.63478871638716e-05,0.00347147919518611,3.37881768002187e-05,2.58530746728946e-05,5.88733383640174e-06,0.000152302766637349,1.94537987637623e-05,3.22523505820269e-05,2.55971036365293e-07
1992,0.00942724401383352,NA,0.000777356999483233,1.97920040069433e-05,3.51568492228598e-05,0.000158075610950192,2.08336884283614e-06,1.30210552677259e-05,1.30210552677259e-06,4.71362200691676e-05,0.000177086351641072,0.00592770520007952,0.000110939390881024,1.71877929533981e-05,0.00631677433147917,3.46360070121508e-05,0.000715376776408858,NA,0.000491414625803974,3.93235869085321e-05,1.66669507426891e-05,4.92195889120037e-05,0.000583343275994118,0.000489852099171847,0.000542457162453459,4.89591678066492e-05,3.54172703282143e-05,5.72926431779938e-06,0.00484018666411905,1.58856874266255e-05,4.94800100173582e-06,NA,NA,NA,NA,NA,NA,4.94800100173582e-06,4.86987467012947e-05,4.94800100173582e-06,0.000120314550673787,NA,3.04692693264785e-05,0.000120835392884496,2.94275849050604e-05,2.55212683247427e-05,1.30210552677259e-06,6.25010652850841e-06,5.98968542315389e-06,0.000105991389879288,4.42715879102679e-06,NA,NA,4.29694823834953e-05,1.04168442141807e-06,8.07305426599003e-06,0.0324492509904889,0.00794622918768238,0.00807253342377932,0.000110418548670315,1.5625266321271e-06,NA,NA,7.81263316063551e-06,5.20842210709034e-07,NA,NA,2.34378994819065e-06,1.5625266321271e-05,2.47400050086791e-05,9.37515979276261e-06,NA,NA,NA,7.55221205528099e-06,6.25010652850841e-06,2.10941095337159e-05,1.09376864248897e-05,0.00106277853095178,1.53648452159165e-05,0.000469018410743485,0.000144273292366402,4.76570622798766e-05,0.0018075828922657,0.00299067597389127,2.73442160622243e-05,0.00296775891662008,0.000290369532470287,8.64598069776997e-05,NA,0.00350604934138786,0.000221618360656694,6.51052763386293e-06,4.66153778584586e-05,0.00360917609910825,2.3177478376552e-05,2.42191627979701e-05,6.51052763386293e-06,0.000171357087323272,1.5625266321271e-05,4.66153778584586e-05,NA
1993,0.00923029346313676,5.05630975794947e-07,0.00067147793585569,1.51689292738484e-05,3.3118828914569e-05,0.000240427528990497,2.78097036687221e-06,8.34291110061663e-06,1.51689292738484e-06,4.2725817454673e-05,0.000224500153252957,0.00637600660477428,0.000111997261138581,1.64330067133358e-05,0.00576444593955029,7.23052295386774e-05,0.000715973461725645,NA,0.000406780120027035,2.65456262292347e-05,1.03654350037964e-05,4.39898948941604e-05,0.000586531931922139,0.000527878738729925,0.00050335563640387,3.94392161120059e-05,2.45231023260549e-05,4.55067878215452e-06,0.00441137744832302,1.69386376891307e-05,3.7922323184621e-06,NA,2.02252390317979e-06,5.05630975794947e-07,1.76970841528231e-06,NA,NA,9.35417305220652e-06,5.33440679463669e-05,4.29786329425705e-06,0.000120845803214992,NA,1.99724235439004e-05,0.000110227552723298,6.14341635590861e-05,2.73040726929271e-05,NA,1.13766969553863e-05,8.34291110061663e-06,0.000168627930427615,5.81475622164189e-06,NA,NA,4.34842639183655e-05,NA,1.18823279311813e-05,0.0319078427275401,0.00785952788775666,0.00765221918768073,0.000126660559436634,2.52815487897474e-06,1.51689292738484e-06,5.05630975794947e-07,8.5957265885141e-06,NA,NA,NA,3.28660134266716e-06,1.28935898827712e-05,1.3904851834361e-05,9.85980402800147e-06,NA,5.05630975794947e-07,NA,1.26407743948737e-06,3.03378585476968e-06,2.32590248865676e-05,7.58446463692421e-06,0.00103249845257328,2.98322275719019e-05,0.000469731176513506,0.000135761917000943,5.10687285552897e-05,0.00208977282296052,0.0032825562948608,2.32590248865676e-05,0.00283330317286699,0.000304642662916456,6.92714436839078e-05,NA,0.0034827861612756,0.000199218604463209,6.57320268533431e-06,3.7922323184621e-05,0.00353663586019776,3.16019359871842e-05,2.25005784228751e-05,4.55067878215452e-06,0.000217421319591827,1.49161137859509e-05,3.76695076967236e-05,3.7922323184621e-06
1994,0.00882637670062004,1.77084083990657e-06,0.000582353659066418,1.56845902963154e-05,4.22472028949139e-05,0.000142679176243901,1.01190905137518e-06,8.09527241100147e-06,2.52977262843796e-06,4.22472028949139e-05,0.000201622878486505,0.00630090468565043,9.48664735664235e-05,1.51786357706278e-05,0.00503070584891173,5.46430887742599e-05,0.000764244311051108,NA,0.000385284371311101,1.77084083990657e-05,4.07293393178512e-05,7.46282925389198e-05,0.000488246117288526,0.000482933594768807,0.000468766868049554,3.06102488040993e-05,3.9717430266476e-05,8.60122693668906e-06,0.00450729589208791,1.18899313536584e-05,6.0714543082511e-06,NA,7.58931788531388e-07,NA,NA,2.52977262843796e-07,NA,6.3244315710949e-06,5.41371342485724e-05,5.31252251971972e-06,0.000131042222153086,NA,2.20090218674103e-05,9.84081552462367e-05,0.000180119811144783,2.93453624898803e-05,1.77084083990657e-06,9.86611325090804e-06,2.52977262843796e-06,0.000226920604770885,6.3244315710949e-06,NA,NA,5.69198841398541e-05,NA,1.54316130334716e-05,0.0314417850670669,0.00781016703577652,0.00771985415294128,0.000139137494564088,5.31252251971972e-06,5.05954525687592e-07,1.26488631421898e-06,1.13839768279708e-05,NA,NA,NA,2.52977262843796e-06,1.01190905137518e-05,2.17560446045665e-05,1.64435220848467e-05,NA,1.51786357706278e-06,NA,1.03720677765956e-05,4.04763620550074e-06,3.54168167981314e-05,5.05954525687592e-06,0.000969155893954583,1.1130999565127e-05,0.000498365207802278,0.000113333813754021,9.96730415604556e-05,0.00201471092128799,0.00294263152139904,1.08780223022832e-05,0.00274935689258638,0.00027523926197405,6.5774088339387e-05,NA,0.00340633884419171,0.000197322265018161,7.08336335962629e-06,4.25001801577577e-05,0.00376430167111569,1.82143629247533e-05,2.52977262843796e-05,5.05954525687592e-06,0.000242352217804357,1.84673401875971e-05,3.94644530036322e-05,NA
1995,0.00838970450820588,NA,0.000548834932893206,2.15280243053573e-05,4.12404321030339e-05,0.000180005408047205,2.85311165492687e-06,1.45249320614459e-05,7.78121360434602e-07,2.69748738283995e-05,0.000198680320697635,0.00564112048936405,0.000110493233181713,3.37185922854994e-05,0.00445993226422433,5.16153835754952e-05,0.000624572078642174,NA,0.000407735592867731,2.51592573207188e-05,3.42373398591225e-05,8.63714710082408e-05,0.000518747573623068,0.000574253564000736,0.000463500957032211,4.09810583162224e-05,3.00873592701379e-05,8.29996117796909e-06,0.00422182712793134,1.47843058482574e-05,2.59373786811534e-06,NA,3.11248544173841e-06,5.18747573623068e-07,NA,NA,NA,6.48434467028835e-06,4.30560486107146e-05,3.11248544173841e-06,0.00024692384504458,NA,3.65717039404263e-05,0.000105565131232294,7.91090049775178e-05,2.51592573207188e-05,5.18747573623068e-07,6.14715874743335e-05,1.40061844878228e-05,0.000131243136126636,8.04058739115755e-06,NA,NA,4.46122913315838e-05,NA,8.81870875159215e-06,0.0318332042291664,0.00792127544922425,0.0080169843765577,9.02620778104138e-05,2.33436408130381e-06,NA,1.29686893405767e-06,5.18747573623068e-06,NA,NA,NA,2.33436408130381e-06,9.85620389883829e-06,7.78121360434602e-06,1.63405485691266e-05,NA,NA,NA,5.70622330985375e-06,4.66872816260761e-06,3.52748350063686e-05,6.74371845709988e-06,0.000822733651766186,1.29686893405767e-05,0.000586184758194067,0.000145249320614459,0.000114643213770698,0.00204438418764851,0.00335344368968632,2.61967524679649e-05,0.00265650632452373,0.000259892534385157,8.04058739115755e-05,NA,0.00333891875762488,0.000194011592535027,8.55933496478062e-06,2.36030145998496e-05,0.00382706022440418,2.36030145998496e-05,1.47843058482574e-05,5.44684952304221e-06,0.000205683412941546,1.37468107010113e-05,3.26810971382533e-05,1.29686893405767e-06
1996,0.00875469179467295,4.89800368953393e-07,0.000498126975225601,1.20001090393581e-05,3.64901274870278e-05,0.000259839095729775,2.20410166029027e-06,8.81640664116108e-06,3.91840295162715e-06,3.35513252733074e-05,0.000185879240017813,0.0054091103745368,8.10619610617866e-05,3.57554269335977e-05,0.0041133434984706,3.99187300697016e-05,0.000667597902883475,2.44900184476697e-07,0.000403105703648643,2.84084213992968e-05,4.26126320989452e-05,3.25717245354007e-05,0.00040996290881399,0.000517963890168213,0.000465800150874677,4.13881311765617e-05,2.62043197390065e-05,7.3470055343009e-06,0.00431048814697434,1.32246099617416e-05,5.14290387401063e-06,NA,NA,NA,NA,7.3470055343009e-07,NA,7.1021053498242e-06,3.25717245354007e-05,2.44900184476697e-06,0.000257634994069485,NA,2.25308169718561e-05,0.000111674484121374,3.03676228751104e-05,4.45718335747588e-05,NA,2.1796116418426e-05,1.54287116220319e-05,0.000122450092238348,3.67350276715045e-06,9.79600737906787e-07,NA,5.21637392935364e-05,1.95920147581357e-06,1.27348095927882e-05,0.0322281295765799,0.00912571557415515,0.00789778604918899,0.000153307515482412,6.85720516534751e-06,1.95920147581357e-06,4.89800368953393e-07,6.12250461191742e-06,NA,7.3470055343009e-07,NA,NA,1.02858077480213e-05,1.02858077480213e-05,1.27348095927882e-05,4.89800368953393e-07,NA,NA,1.46940110686018e-06,6.61230498087081e-06,3.96738298852249e-05,1.3714410330695e-05,0.000825558521870944,1.29797097772649e-05,0.000494943272827404,0.000128572596850266,9.86947743441088e-05,0.00202116122248618,0.00351015434410449,2.00818151270891e-05,0.00269708573164186,0.000231430674330478,6.83271514689984e-05,NA,0.00334484671958272,0.000262532997759019,8.32660627220769e-06,2.79186210303434e-05,0.00402199572966079,1.9347114573659e-05,2.62043197390065e-05,8.81640664116108e-06,0.000221879567135887,1.10205083014513e-05,3.5510526749121e-05,2.44900184476697e-07
1997,0.00911753055765273,NA,0.00046251042170171,8.37965535040843e-06,3.58463034434138e-05,0.000122668843601812,3.02598665431415e-06,9.31072816712048e-06,1.62937742924608e-06,2.90960255222515e-05,0.000212750138618703,0.00529105404917039,5.8192051044503e-05,2.65355752762934e-05,0.00376456016617099,4.05016675269741e-05,0.00066618260035747,2.32768204178012e-07,0.000343333101162568,1.67593107008169e-05,1.9319760946775e-05,3.16564757682096e-05,0.000342634796550034,0.000555850471577092,0.00043201778695439,3.25875485849217e-05,1.9785297355131e-05,3.72429126684819e-06,0.00436370552372519,1.09401055963666e-05,7.9141189420524e-06,NA,NA,2.09491383760211e-06,1.16384102089006e-06,2.32768204178012e-07,NA,6.28474151280632e-06,3.8406753689372e-05,4.18982767520421e-06,0.000295382851101897,NA,3.72429126684819e-05,0.000143617981977833,6.54078653740213e-05,3.8406753689372e-05,4.65536408356024e-07,6.98304612534036e-06,4.74847136523144e-05,8.17016396664822e-05,7.21581432951837e-06,NA,NA,4.11999721395081e-05,NA,1.37333240465027e-05,0.0322400256560839,0.00905980404301658,0.00813641257704241,0.000105676764696817,5.35366869609427e-06,4.65536408356024e-07,NA,1.09401055963666e-05,NA,NA,NA,3.49152306267018e-06,6.05197330862831e-06,1.04745691880105e-05,2.76994162971834e-05,NA,2.56045024595813e-06,NA,1.8621456334241e-06,6.28474151280632e-06,2.76994162971834e-05,9.07795996294246e-06,0.00083005141609879,1.37333240465027e-05,0.000473683295502254,0.000133143412789823,9.56677319171629e-05,0.00200878960205624,0.00355716369624838,2.11819065801991e-05,0.00259839146323915,0.000192732073059394,8.47276263207963e-05,NA,0.00345800444126854,0.000220664257560755,1.09401055963666e-05,4.51570316105343e-05,0.00373360199501531,1.81559199258849e-05,2.39751250303352e-05,2.51389660512253e-05,0.000254182878962389,1.30350194339687e-05,5.60971372069009e-05,1.16384102089006e-06
1998,0.00922288524129349,NA,0.000380062746560084,1.31661459547373e-05,3.5768029843703e-05,0.000135830739099707,3.94984378642119e-06,7.46081604101781e-06,3.73040802050891e-06,2.94043926322467e-05,0.000184545479132235,0.00482714797853852,4.73981254370543e-05,2.36990627185272e-05,0.00322153647935831,3.68652086732645e-05,0.000660721091161901,NA,0.00040749221729912,2.36990627185272e-05,8.55799487057925e-06,3.77429517369136e-05,0.000306112893447643,0.00065391858241862,0.000327398162741135,3.13793145254573e-05,3.5768029843703e-05,2.85266495685975e-06,0.00406833910001383,5.48589414780721e-06,8.55799487057925e-06,NA,NA,1.09717882956144e-06,NA,1.75548612729831e-06,NA,1.05329167637899e-05,2.78683422708606e-05,2.41379342503517e-06,0.000281974959197291,NA,3.35736721845802e-05,0.000138244532524742,4.58620750756683e-05,4.38871531824577e-05,1.09717882956144e-06,4.16927955233348e-06,6.58307297736866e-07,0.000113667726742565,4.82758685007035e-06,NA,NA,4.63009466074929e-05,NA,2.32601911867026e-05,0.0330450514244974,0.00864906071343285,0.00896570652364429,0.000104890296106074,8.77743063649154e-06,6.58307297736866e-07,3.29153648868433e-06,3.29153648868433e-06,NA,4.38871531824577e-07,NA,1.75548612729831e-06,1.42633247842988e-05,1.20689671251759e-05,3.53291583118785e-05,NA,NA,NA,1.9749218932106e-06,5.04702261598264e-06,3.48902867800539e-05,2.85266495685975e-06,0.000722601977149166,1.11912240615267e-05,0.000310940480297713,7.15360596874061e-05,7.46081604101781e-05,0.00192927925390084,0.00372163058987241,3.02821356958958e-05,0.00247786866868156,0.000166771182093339,6.10031429236162e-05,NA,0.0034784957612416,0.000202758647702955,6.58307297736866e-06,2.83072138026852e-05,0.00487564328280514,1.22884028910882e-05,2.50156773140009e-05,1.00940452319653e-05,0.000264420097924308,1.53605036138602e-05,2.50156773140009e-05,NA
1999,0.00870574476540403,NA,0.000343944098681511,1.08874390949543e-05,4.15702219989165e-05,0.000167765538781341,1.97953438090078e-06,8.90790471405352e-06,2.96930157135117e-06,2.42492961660346e-05,0.000221212967065663,0.0045685179093214,3.86009204275653e-05,2.25172035827464e-05,0.00301433597851667,3.38995262729259e-05,0.000542639862164427,3.71162696418897e-06,0.000426094775488894,2.25172035827464e-05,4.70139415463936e-06,6.75516107482392e-05,0.000287279927028226,0.000621326353805233,0.000391700365620742,2.25172035827464e-05,1.68260422376567e-05,2.96930157135117e-06,0.00393927341799256,2.47441797612598e-06,8.41302111882833e-06,NA,NA,NA,NA,1.23720898806299e-06,NA,9.65023010689132e-06,1.905301841617e-05,9.89767190450392e-07,0.000273918069957146,NA,2.6476272344548e-05,0.000134855779698866,5.36948700819337e-05,3.81060368323401e-05,NA,4.70139415463936e-06,4.70139415463936e-06,7.34902138909416e-05,4.70139415463936e-06,NA,NA,5.09730103081952e-05,NA,9.65023010689132e-06,0.0336570333112656,0.00808887236395583,0.00926323113542521,0.000113080901508957,5.44371954747715e-06,9.89767190450392e-07,7.42325392837794e-07,6.43348673792755e-06,NA,4.94883595225196e-07,NA,1.73209258328819e-06,1.65786004400441e-05,1.23720898806299e-05,3.95906876180157e-05,NA,9.89767190450392e-07,NA,2.47441797612598e-06,3.95906876180157e-06,2.79609231302236e-05,9.65023010689132e-06,0.000766079805408603,9.15534651166612e-06,0.000301631551289757,7.17581213076534e-05,6.06232404150865e-05,0.00162470284312432,0.00324173499052264,1.7815809428107e-05,0.00229625988184491,0.000145248335198595,5.76539388437353e-05,NA,0.00337188937606687,0.00022764645380359,5.44371954747715e-06,2.69711559397732e-05,0.00469916717846085,9.40278830927872e-06,2.59813887493228e-05,5.44371954747715e-06,0.000229131104589266,8.66046291644093e-06,1.75683676304945e-05,2.22697617851338e-06
2000,0.0080897003727173,4.95252402749842e-07,0.000316466285357149,7.18115983987271e-06,3.1448527574615e-05,0.000129013250916334,2.47626201374921e-06,1.01526742563718e-05,3.4667668192489e-06,1.8819591304494e-05,0.00021939681441818,0.0042289602670809,4.16012018309868e-05,2.22863581237429e-05,0.00260601814326967,4.13535756296118e-05,0.000493766645541593,NA,0.000406354596456246,2.03053485127435e-05,5.20015022887335e-06,3.4420041991114e-05,0.000257035997027168,0.000655961807442166,0.000348410065334514,1.60957030893699e-05,2.08006009154934e-05,1.51051982838702e-05,0.00382607243744391,4.95252402749842e-06,4.7048978261235e-06,NA,NA,NA,NA,1.23813100687461e-06,NA,9.40979565224701e-06,2.03053485127435e-05,2.47626201374921e-06,0.000210977523571433,NA,1.51051982838702e-05,9.92981067513434e-05,4.13535756296118e-05,3.86296874144877e-05,NA,1.16384314646213e-05,1.73338340962445e-06,6.95829625863529e-05,3.96201922199874e-06,NA,NA,5.00204926777341e-05,NA,1.41146934783705e-05,0.0333297438264603,0.0076078197848417,0.00861268691002113,8.69167966825973e-05,5.20015022887335e-06,7.42878604124764e-07,9.90504805499685e-07,4.20964542337366e-06,NA,NA,NA,1.48575720824953e-06,6.93353363849779e-06,7.42878604124764e-06,1.80767127003692e-05,NA,NA,1.23813100687461e-06,9.90504805499685e-07,3.96201922199874e-06,3.61534254007385e-05,1.65909554921197e-05,0.000696077252064904,4.95252402749842e-06,0.000385058743138002,0.000114403305035214,9.26121993142205e-05,0.0018779971112274,0.00295368533000006,2.03053485127435e-05,0.00243961333594572,0.000143375570596079,5.86874097258563e-05,NA,0.00326767535334346,0.000160214152289574,5.20015022887335e-06,2.64960035471166e-05,0.00521847456777509,1.70862078948696e-05,1.83243389017442e-05,7.92403844399748e-06,0.000238959284326799,1.5848076887995e-05,1.65909554921197e-05,7.42878604124764e-07
2001,0.00775109908651716,NA,0.000336750228902498,2.53232276253506e-05,2.77581533585573e-05,0.000116145957473964,3.89588117313086e-06,1.02266880794685e-05,2.67841830652746e-06,2.92191087984814e-05,0.00019722898438975,0.00466093483850443,4.0176274597912e-05,2.21578241721817e-05,0.0025410884951746,4.11502448911947e-05,0.000439504094843825,NA,0.000385205250993313,1.75314652790888e-05,4.86985146641357e-06,5.81947250236422e-05,0.000260050068306485,0.000688596997350879,0.000304852701797489,8.27874749290307e-05,2.58102127719919e-05,3.23845122516502e-05,0.00402079286324436,4.62635889309289e-06,4.38286631977221e-06,NA,NA,4.86985146641357e-07,NA,1.46095543992407e-06,NA,6.57429947965832e-06,2.0453376158937e-05,4.86985146641357e-07,0.000184810863150395,NA,2.77581533585573e-05,9.91014773415161e-05,2.60537053453126e-05,3.38454676915743e-05,NA,9.49621035950646e-06,4.13937374645153e-06,5.11334403973425e-05,9.0092252128651e-06,NA,NA,4.11502448911947e-05,NA,1.04701806527892e-05,0.0316679136083675,0.00755119168382088,0.00829384403244895,9.73970293282714e-05,2.43492573320678e-06,NA,4.86985146641357e-07,1.21746286660339e-06,NA,NA,NA,2.19143315988611e-06,1.24181212393546e-05,1.53400321192027e-05,2.02098835856163e-05,NA,NA,NA,2.19143315988611e-06,4.38286631977221e-06,3.36019751182536e-05,8.03525491958239e-06,0.000657186455392511,9.73970293282714e-06,0.000295843476584624,0.000113711031740757,7.52392051560896e-05,0.00161265131310285,0.00235213825827775,1.70444801324475e-05,0.00254060151002796,0.00014341712568588,7.59696828760517e-05,NA,0.0032511128389777,0.000123694227246905,3.89588117313086e-06,5.16204255439838e-05,0.00418709829082239,2.0453376158937e-05,1.65574949858061e-05,9.98319550614782e-06,0.000205507731882653,1.436606182592e-05,1.65574949858061e-05,9.73970293282714e-07
2002,0.00723299156457853,NA,0.000283263680449396,2.14347037887953e-05,4.58539865861569e-05,0.000158725338182851,5.4265072883026e-06,8.13976093245389e-06,1.62795218649078e-06,2.41479574329466e-05,0.000212447760337047,0.00507921082185123,4.15127807555149e-05,2.0892053059965e-05,0.00240068682434507,5.75209772560075e-05,0.00045962516731923,NA,0.000373343701435219,2.25200052464558e-05,8.13976093245389e-06,5.72496518915924e-05,0.00026074367520294,0.000702461368470771,0.000364661289773935,7.1087245476764e-05,2.68612110770979e-05,2.84891632635886e-05,0.00440089741081341,2.7132536441513e-06,2.98457900856643e-06,NA,NA,NA,1.08530145766052e-06,1.62795218649078e-06,NA,3.52722973739669e-06,2.33339813397012e-05,5.4265072883026e-07,0.000142717141682358,NA,3.12024169077399e-05,0.000145701720690925,2.84891632635886e-05,2.38766320685314e-05,NA,6.24048338154799e-06,2.7132536441513e-06,8.1397609324539e-05,2.98457900856643e-06,NA,NA,5.72496518915924e-05,NA,1.2480966763096e-05,0.0328420360849006,0.00642037209815522,0.00835980580299457,9.03513463502382e-05,1.08530145766052e-06,NA,8.1397609324539e-07,5.4265072883026e-06,NA,NA,NA,1.62795218649078e-06,2.63185603482676e-05,1.30236174919262e-05,1.92641008734742e-05,NA,NA,NA,5.4265072883026e-06,3.79855510181182e-06,4.31407329420056e-05,8.13976093245389e-06,0.000942584315978161,1.08530145766052e-05,0.000485129751574252,9.38785760876349e-05,0.000124538342266545,0.00148197914043544,0.00263239868555559,1.51942204072473e-05,0.0025214266115098,0.000186129199988779,7.89556810448028e-05,NA,0.00334028656131466,0.000117212557427336,1.35662682207565e-06,3.3373019823061e-05,0.00444837934958605,2.84891632635886e-05,1.76361486869834e-05,6.51180874596312e-06,0.0002295412582952,1.65508472293229e-05,3.14737422721551e-05,5.4265072883026e-07
2003,0.0072405581286628,1.07096965997305e-06,0.000266671445333289,2.57032718393532e-05,4.15000743239557e-05,0.00016332287314589,2.94516656492589e-06,1.71355145595688e-05,2.67742414993263e-06,1.87419690495284e-05,0.000161448676240937,0.00528255784781707,4.92646043587603e-05,1.47258328246294e-05,0.00207071983755789,4.65871802088277e-05,0.000480597634912906,NA,0.000328787685611726,3.53419987791107e-05,1.28516359196766e-05,6.72033461633089e-05,0.000251677870093667,0.000729865823271634,0.000397865228679988,0.00010174211769744,2.73097263293128e-05,3.2664574629178e-05,0.00421105270301403,4.81936346987873e-06,1.07096965997305e-06,NA,NA,5.35484829986525e-07,NA,2.94516656492589e-06,NA,7.76453003480461e-06,2.57032718393532e-05,2.1419393199461e-06,0.00013869057096651,NA,3.13258625542117e-05,0.000105490511507345,2.97194080642521e-05,3.64129684390837e-05,NA,8.5677572797844e-06,2.40968173493936e-06,4.25710439839287e-05,6.69356037483156e-06,NA,NA,6.64001189183291e-05,NA,1.1245181429717e-05,0.0323167772321018,0.00614950778756525,0.00834553107533999,8.72840272878036e-05,NA,NA,NA,8.03227244979788e-06,NA,NA,NA,2.1419393199461e-06,1.1245181429717e-05,1.47258328246294e-05,2.83806959892858e-05,NA,5.35484829986525e-07,NA,8.03227244979788e-07,5.89033312985178e-06,4.15000743239557e-05,5.62259071485851e-06,0.0010771277355179,9.90646935475071e-06,0.000707643202827193,7.71098155180596e-05,7.68420731030663e-05,0.00146267681310819,0.00229374926924728,1.23161510896901e-05,0.00274971460198081,0.000143242192021395,0.00020107455365994,NA,0.00370448405384678,0.000129587328856739,1.60645448995958e-06,3.69484532690702e-05,0.0027697952831053,2.81129535742926e-05,1.23161510896901e-05,1.25838935046833e-05,0.000239093976588983,1.36548631646564e-05,2.11516507844677e-05,NA
2004,0.00763453431485804,1.17219934206326e-06,0.000292170686009269,3.75103789460245e-05,3.04771828936449e-05,0.000135682073843823,1.7582990130949e-06,1.81690898019806e-05,2.93049835515816e-06,2.31509370057495e-05,0.000145352718415845,0.00590231673712405,2.871888388055e-05,8.20539539444285e-06,0.00176474610947624,6.44709638134796e-05,0.000513130261988194,NA,0.000318838221041208,1.69968904599173e-05,8.49844522995867e-06,4.65949238470148e-05,0.000266089250648361,0.000776582064116913,0.000404701822847342,9.37759473650612e-05,1.9048239308528e-05,2.60814353609076e-05,0.00464425379325465,2.34439868412653e-06,2.63744851964235e-06,NA,NA,NA,NA,8.79149506547448e-07,NA,6.44709638134795e-06,2.2271787499202e-05,NA,0.0001148755355222,NA,2.46161861833286e-05,9.81716948977984e-05,2.25648373347178e-05,2.02204386505913e-05,NA,1.26011429271801e-05,NA,4.07339271366984e-05,9.37759473650612e-06,NA,NA,7.94165054247862e-05,NA,1.28941927626959e-05,0.0336010941402435,0.00657984795683662,0.00827426210578907,0.00011135893749601,5.86099671031632e-07,2.93049835515816e-07,NA,1.08428439140852e-05,NA,NA,NA,2.05134884861071e-06,1.08428439140852e-05,2.05134884861071e-06,1.93412891440439e-05,NA,2.63744851964235e-06,5.86099671031632e-07,1.17219934206326e-06,2.63744851964235e-06,4.07339271366984e-05,1.31872425982117e-05,0.000762808721847669,8.49844522995867e-06,0.000654966382377849,3.57520799329296e-05,9.52411965426402e-05,0.00173104537839193,0.00261019488493937,2.40300865122969e-05,0.00286719959068674,0.000263744851964235,0.000139198671870013,NA,0.00379616756927188,8.93801998323239e-05,8.79149506547448e-06,0.000106963189963273,0.00219963206538172,3.16493822357081e-05,1.78760399664648e-05,1.69968904599173e-05,0.000196636439631113,8.79149506547448e-06,1.34802924337275e-05,5.86099671031632e-07
